,Year,Commodity,State,Yield_lb_per_acre,Acres_Harvested,Price_in_CWT,HUMIDITY_%,PH_soil_type,Population,prop_believer,prop_denier,prop_neutral
785,2019,CORN,UTAH,8008.0,26000,7.678571429,53,5.075504537,3203.383,0.7363636363636363,0.09318181818181819,0.17045454545454544
786,2018,CORN,UTAH,10192.0,22000,7.375,49,4.546466109,3155.153,0.665623369848722,0.10015649452269171,0.23422013562858635
787,2017,CORN,UTAH,9856.0,20000,,41,5.855119268,3103.54,0.6809045226130653,0.09547738693467336,0.2236180904522613
788,2016,CORN,UTAH,9800.0,29000,6.678571429,36,6.442393461,3044.241,0.5994623655913979,0.11021505376344086,0.2903225806451613
789,2015,CORN,UTAH,9688.0,17000,7.160714286,39,4.507523551,2983.626,0.49310344827586206,0.14482758620689656,0.3620689655172414
790,2014,CORN,UTAH,8960.0,28000,7.571428571,46,6.10729559,2938.327,0.35973597359735976,0.17491749174917492,0.46534653465346537
791,2013,CORN,UTAH,9520.0,31000,9.017857143,56,6.47544932,2898.773,0.335,0.295,0.37
792,2019,WHEAT,UTAH,3240.0,116000,8.583333333,74,4.555688532,3203.383,0.7363636363636363,0.09318181818181819,0.17045454545454544
793,2018,WHEAT,UTAH,3120.0,103000,8.833333333,70,6.434197756,3155.153,0.665623369848722,0.10015649452269171,0.23422013562858635
794,2017,WHEAT,UTAH,3120.0,120000,8.683333333,60,5.316875978,3103.54,0.6809045226130653,0.09547738693467336,0.2236180904522613
795,2016,WHEAT,UTAH,3594.0,120000,7.733333333,53,5.279388967,3044.241,0.5994623655913979,0.11021505376344086,0.2903225806451613
796,2015,WHEAT,UTAH,2910.0,128000,8.883333333,49,6.720041791,2983.626,0.49310344827586206,0.14482758620689656,0.3620689655172414
797,2014,WHEAT,UTAH,3018.0,117000,10.1,41,5.72742254,2938.327,0.35973597359735976,0.17491749174917492,0.46534653465346537
798,2013,WHEAT,UTAH,2652.0,124000,11.38333333,36,4.691396195,2898.773,0.335,0.295,0.37
799,2015,OATS,VIRGINIA,2432.0,4000,7.5,65,6.810186079,8367.303,0.4818791946308725,0.15167785234899328,0.36644295302013424
800,2014,OATS,VIRGINIA,2496.0,3000,9.0625,70,6.454045329,8315.43,0.33527696793002915,0.24052478134110788,0.42419825072886297
801,2013,OATS,VIRGINIA,2240.0,2000,9.6875,67,5.842763773,8255.861,0.3473282442748092,0.19274809160305342,0.4599236641221374
802,2019,BARLEY,VIRGINIA,3120.0,6000,6.25,64,6.414526606,8556.642,0.7525083612040134,0.08472686733556299,0.16276477146042365
803,2018,BARLEY,VIRGINIA,3360.0,9000,5.416666667,65,6.777788126,8510.92,0.6769537083125934,0.11025385764061722,0.21279243404678944
804,2017,BARLEY,VIRGINIA,3504.0,11000,5.416666667,67,6.441328044,8471.011,0.6994369857080988,0.09398007795582504,0.20658293633607622
805,2016,BARLEY,VIRGINIA,3216.0,12000,5.833333333,70,4.650536197,8417.651,0.5346666666666666,0.132,0.3333333333333333
806,2015,BARLEY,VIRGINIA,3600.0,16000,6.666666667,65,5.254532213,8367.303,0.4818791946308725,0.15167785234899328,0.36644295302013424
807,2014,BARLEY,VIRGINIA,3792.0,28000,7.5,70,5.910634533,8315.43,0.33527696793002915,0.24052478134110788,0.42419825072886297
808,2013,BARLEY,VIRGINIA,3936.0,44000,7.916666667,67,4.755273631,8255.861,0.3473282442748092,0.19274809160305342,0.4599236641221374
809,2019,CORN,VIRGINIA,8064.0,380000,7.321428571,64,4.754435025,8556.642,0.7525083612040134,0.08472686733556299,0.16276477146042365
810,2018,CORN,VIRGINIA,8176.0,325000,7.535714286,65,6.831706773,8510.92,0.6769537083125934,0.11025385764061722,0.21279243404678944
811,2017,CORN,VIRGINIA,7840.0,340000,,67,6.967417766,8471.011,0.6994369857080988,0.09398007795582504,0.20658293633607622
812,2016,CORN,VIRGINIA,8288.0,340000,6.071428571,70,4.947683034,8417.651,0.5346666666666666,0.132,0.3333333333333333
813,2015,CORN,VIRGINIA,9016.0,300000,6.589285714,65,5.630619901,8367.303,0.4818791946308725,0.15167785234899328,0.36644295302013424
814,2014,CORN,VIRGINIA,8120.0,350000,6.321428571,70,6.27339822,8315.43,0.33527696793002915,0.24052478134110788,0.42419825072886297
815,2013,CORN,VIRGINIA,8624.0,360000,8.160714286,67,6.472774648,8255.861,0.3473282442748092,0.19274809160305342,0.4599236641221374
816,2019,WHEAT,VIRGINIA,3720.0,105000,7.55,64,4.981816523,8556.642,0.7525083612040134,0.08472686733556299,0.16276477146042365
817,2018,WHEAT,VIRGINIA,3600.0,155000,7.833333333,65,5.421265283,8510.92,0.6769537083125934,0.11025385764061722,0.21279243404678944
818,2017,WHEAT,VIRGINIA,3960.0,145000,7.0,67,6.942520105,8471.011,0.6994369857080988,0.09398007795582504,0.20658293633607622
819,2016,WHEAT,VIRGINIA,3180.0,175000,7.233333333,70,5.435840509,8417.651,0.5346666666666666,0.132,0.3333333333333333
820,2015,WHEAT,VIRGINIA,3960.0,210000,7.5,68,5.870116071,8367.303,0.4818791946308725,0.15167785234899328,0.36644295302013424
821,2014,WHEAT,VIRGINIA,4080.0,260000,8.0,68,4.74910393,8315.43,0.33527696793002915,0.24052478134110788,0.42419825072886297
822,2013,WHEAT,VIRGINIA,3720.0,290000,10.0,70,5.497946899,8255.861,0.3473282442748092,0.19274809160305342,0.4599236641221374
823,2018,OATS,WASHINGTON,1472.0,4000,6.8125,80,6.811291098,7526.793,0.726056232145542,0.0768305517967223,0.19711321605773569
824,2017,OATS,WASHINGTON,1344.0,4000,7.0625,84,6.460542749,7427.951,0.7112657211667113,0.09606636339309607,0.19266791544019266
825,2016,OATS,WASHINGTON,1952.0,7000,5.53125,73,4.791146778,7299.961,0.5822475570032574,0.0985342019543974,0.31921824104234525
826,2015,OATS,WASHINGTON,1728.0,5000,7.875,65,6.4841522,7167.287,0.539291217257319,0.10631741140215717,0.3543913713405239
827,2014,OATS,WASHINGTON,2240.0,5000,7.96875,60,6.526654345,7057.531,0.4163860830527497,0.15151515151515152,0.43209876543209874
828,2013,OATS,WASHINGTON,2176.0,5000,12.5,76,6.279133738,6966.252,0.373546511627907,0.1569767441860465,0.4694767441860465
829,2019,BARLEY,WASHINGTON,3360.0,84000,10.58333333,79,4.66910839,7614.024,0.7655826558265583,0.06775067750677506,0.16666666666666666
830,2018,BARLEY,WASHINGTON,3504.0,67000,9.166666667,82,5.101206389,7526.793,0.726056232145542,0.0768305517967223,0.19711321605773569
831,2017,BARLEY,WASHINGTON,2544.0,85000,6.4375,72,5.339556562,7427.951,0.7112657211667113,0.09606636339309607,0.19266791544019266
832,2016,BARLEY,WASHINGTON,3696.0,93000,6.020833333,64,5.061081874,7299.961,0.5822475570032574,0.0985342019543974,0.31921824104234525
833,2015,BARLEY,WASHINGTON,2304.0,105000,6.895833333,60,5.821106036,7167.287,0.539291217257319,0.10631741140215717,0.3543913713405239
834,2014,BARLEY,WASHINGTON,2880.0,105000,7.375,75,5.956027059,7057.531,0.4163860830527497,0.15151515151515152,0.43209876543209874
835,2013,BARLEY,WASHINGTON,3456.0,195000,8.583333333,78,5.676032581,6966.252,0.373546511627907,0.1569767441860465,0.4694767441860465
836,2019,CORN,WASHINGTON,13272.0,84000,7.375,73,4.934964765,7614.024,0.7655826558265583,0.06775067750677506,0.16666666666666666
837,2018,CORN,WASHINGTON,12320.0,84000,,65,5.445008416,7526.793,0.726056232145542,0.0768305517967223,0.19711321605773569
838,2017,CORN,WASHINGTON,12600.0,80000,6.696428571,60,4.525722333,7427.951,0.7112657211667113,0.09606636339309607,0.19266791544019266
839,2016,CORN,WASHINGTON,13160.0,85000,7.410714286,76,5.403908328,7299.961,0.5822475570032574,0.0985342019543974,0.31921824104234525
840,2015,CORN,WASHINGTON,12040.0,75000,7.160714286,75,6.621623545,7167.287,0.539291217257319,0.10631741140215717,0.3543913713405239
841,2014,CORN,WASHINGTON,12040.0,110000,6.732142857,79,6.207495815,7057.531,0.4163860830527497,0.15151515151515152,0.43209876543209874
842,2013,CORN,WASHINGTON,12040.0,105000,7.625,62,5.418475257,6966.252,0.373546511627907,0.1569767441860465,0.4694767441860465
843,2019,WHEAT,WASHINGTON,3882.0,2215000,9.083333333,64,6.15526103,7614.024,0.7655826558265583,0.06775067750677506,0.16666666666666666
844,2018,WHEAT,WASHINGTON,4248.0,2165000,8.733333333,60,5.732453638,7526.793,0.726056232145542,0.0768305517967223,0.19711321605773569
845,2017,WHEAT,WASHINGTON,3996.0,2140000,9.2,75,6.253034534,7427.951,0.7112657211667113,0.09606636339309607,0.19266791544019266
846,2016,WHEAT,WASHINGTON,4290.0,2200000,6.916666667,78,6.106190557,7299.961,0.5822475570032574,0.0985342019543974,0.31921824104234525
847,2015,WHEAT,WASHINGTON,3018.0,2225000,7.633333333,61,5.647202395,7167.287,0.539291217257319,0.10631741140215717,0.3543913713405239
848,2014,WHEAT,WASHINGTON,2892.0,2250000,9.233333333,68,6.130310493,7057.531,0.4163860830527497,0.15151515151515152,0.43209876543209874
849,2013,WHEAT,WASHINGTON,4014.0,2175000,11.4,72,6.499604931,6966.252,0.373546511627907,0.1569767441860465,0.4694767441860465
850,2019,CORN,WEST VIRGINIA,9240.0,38000,7.321428571,70,6.27564088,1795.263,0.6976190476190476,0.11428571428571428,0.1880952380952381
851,2018,CORN,WEST VIRGINIA,8512.0,33000,8.035714286,72,5.536645599,1805.953,0.6503000545553737,0.13911620294599017,0.21058374249863612
852,2017,CORN,WEST VIRGINIA,8512.0,33000,6.964285714,71,6.208196881,1818.683,0.6754130223517979,0.12147716229348883,0.2031098153547133
853,2016,CORN,WEST VIRGINIA,8120.0,35000,5.928571429,75,5.870600622,1832.435,0.47232472324723246,0.12915129151291513,0.3985239852398524
854,2015,CORN,WEST VIRGINIA,8288.0,35000,6.375,72,6.334771461,1843.332,0.42718446601941745,0.1650485436893204,0.4077669902912621
855,2014,CORN,WEST VIRGINIA,8344.0,36000,6.732142857,75,5.856575335,1850.569,0.2525597269624573,0.28668941979522183,0.46075085324232085
856,2013,CORN,WEST VIRGINIA,8232.0,36000,7.982142857,74,5.898944282,1854.768,0.310126582278481,0.1962025316455696,0.4936708860759494
857,2018,WHEAT,WEST VIRGINIA,2760.0,3000,8.733333333,73,5.775600435,1805.953,0.6503000545553737,0.13911620294599017,0.21058374249863612
858,2017,WHEAT,WEST VIRGINIA,4140.0,4000,7.666666667,69,5.931101816,1818.683,0.6754130223517979,0.12147716229348883,0.2031098153547133
859,2016,WHEAT,WEST VIRGINIA,3660.0,4000,7.733333333,72,6.2286454,1832.435,0.47232472324723246,0.12915129151291513,0.3985239852398524
860,2015,WHEAT,WEST VIRGINIA,3600.0,4000,8.7,68,5.594240603,1843.332,0.42718446601941745,0.1650485436893204,0.4077669902912621
861,2014,WHEAT,WEST VIRGINIA,3840.0,7000,9.383333333,72,5.569230319,1850.569,0.2525597269624573,0.28668941979522183,0.46075085324232085
862,2013,WHEAT,WEST VIRGINIA,3120.0,7000,11.66666667,71,5.93202852,1854.768,0.310126582278481,0.1962025316455696,0.4936708860759494
863,2019,OATS,WISCONSIN,1728.0,120000,9.78125,72,6.000573725,5896.7,0.7001254705144291,0.10037641154328733,0.19949811794228356
864,2018,OATS,WISCONSIN,1952.0,90000,8.65625,71,5.685102769,5809.319,0.6675691937424789,0.10770156438026474,0.22472924187725632
865,2017,OATS,WISCONSIN,1888.0,85000,8.6875,70,5.662140095,5793.147,0.704123244222927,0.08155867693701857,0.21431807884005438
866,2016,OATS,WISCONSIN,2112.0,100000,5.8125,69,6.358186848,5775.17,0.5294117647058824,0.12074303405572756,0.3498452012383901
867,2015,OATS,WISCONSIN,2304.0,195000,5.65625,75,6.119495295,5762.927,0.5041186161449753,0.13673805601317957,0.35914332784184516
868,2014,OATS,WISCONSIN,1984.0,140000,11.0,72,6.207600783,5753.199,0.35365853658536583,0.16463414634146342,0.4817073170731707
869,2013,OATS,WISCONSIN,2080.0,105000,12.71875,68,6.48754639,5738.012,0.33669354838709675,0.19153225806451613,0.4717741935483871
870,2019,BARLEY,WISCONSIN,2208.0,8000,10.9375,72,6.487369687,5824.581,0.7001254705144291,0.10037641154328733,0.19949811794228356
871,2018,BARLEY,WISCONSIN,2160.0,9000,8.333333333,73,6.116982944,5809.319,0.6675691937424789,0.10770156438026474,0.22472924187725632
872,2015,BARLEY,WISCONSIN,2640.0,15000,11.4375,72,5.695792761,5762.927,0.5041186161449753,0.13673805601317957,0.35914332784184516
873,2014,BARLEY,WISCONSIN,2256.0,16000,10.9375,71,5.734317007,5753.199,0.35365853658536583,0.16463414634146342,0.4817073170731707
874,2013,BARLEY,WISCONSIN,2352.0,16000,13.52083333,70,6.329499832,5738.012,0.33669354838709675,0.19153225806451613,0.4717741935483871
875,2019,CORN,WISCONSIN,9296.0,2670000,6.125,68,5.539980812,5824.581,0.7001254705144291,0.10037641154328733,0.19949811794228356
876,2018,CORN,WISCONSIN,9632.0,3170000,6.035714286,71,5.833302165,5809.319,0.6675691937424789,0.10770156438026474,0.22472924187725632
877,2017,CORN,WISCONSIN,9744.0,2930000,7.267857143,70,6.399433771,5793.147,0.704123244222927,0.08155867693701857,0.21431807884005438
878,2016,CORN,WISCONSIN,9968.0,3220000,6.964285714,73,6.138958698,5775.17,0.5294117647058824,0.12074303405572756,0.3498452012383901
879,2015,CORN,WISCONSIN,9184.0,3000000,6.875,72,5.972850838,5762.927,0.5041186161449753,0.13673805601317957,0.35914332784184516
880,2014,CORN,WISCONSIN,8736.0,3110000,6.785714286,73,6.456079585,5753.199,0.35365853658536583,0.16463414634146342,0.4817073170731707
881,2013,CORN,WISCONSIN,8120.0,3030000,8.321428571,72,6.336426667,5738.012,0.33669354838709675,0.19153225806451613,0.4717741935483871
882,2019,WHEAT,WISCONSIN,3840.0,150000,7.4,75,5.931538447,5824.581,0.7001254705144291,0.10037641154328733,0.19949811794228356
883,2018,WHEAT,WISCONSIN,4260.0,200000,8.616666667,72,5.980598579,5809.319,0.6675691937424789,0.10770156438026474,0.22472924187725632
884,2017,WHEAT,WISCONSIN,4080.0,170000,6.483333333,68,6.389783283,5793.147,0.704123244222927,0.08155867693701857,0.21431807884005438
885,2016,WHEAT,WISCONSIN,4740.0,250000,5.9,71,5.693287415,5775.17,0.5294117647058824,0.12074303405572756,0.3498452012383901
886,2015,WHEAT,WISCONSIN,4440.0,210000,7.85,70,6.00299607,5762.927,0.5041186161449753,0.13673805601317957,0.35914332784184516
887,2014,WHEAT,WISCONSIN,3900.0,250000,10.66666667,75,6.372959542,5753.199,0.35365853658536583,0.16463414634146342,0.4817073170731707
888,2013,WHEAT,WISCONSIN,3480.0,265000,11.85,75,5.510924849,5738.012,0.33669354838709675,0.19153225806451613,0.4717741935483871
889,2018,OATS,WYOMING,1824.0,9000,11.25,56,5.69945282,579.054,0.6036363636363636,0.21272727272727274,0.18363636363636363
890,2017,OATS,WYOMING,2720.0,5000,9.6875,53,5.778594403,579.994,0.6363636363636364,0.16433566433566432,0.1993006993006993
891,2016,OATS,WYOMING,1760.0,7000,8.1875,56,6.315586313,585.243,0.4050632911392405,0.22784810126582278,0.3670886075949367
892,2015,OATS,WYOMING,1920.0,12000,8.9375,57,5.971813006,586.389,0.3783783783783784,0.21621621621621623,0.40540540540540543
893,2014,OATS,WYOMING,1888.0,7000,9.96875,60,5.891195653,583.159,0.4044943820224719,0.34831460674157305,0.24719101123595505
894,2013,OATS,WYOMING,1824.0,10000,12.34375,59,6.129812716,582.62,0.3116883116883117,0.4025974025974026,0.2857142857142857
895,2019,BARLEY,WYOMING,5136.0,66000,10.20833333,54,6.400719746,580.116,0.6302521008403361,0.16806722689075632,0.20168067226890757
896,2018,BARLEY,WYOMING,4800.0,51000,9.833333333,61,5.953966361,579.054,0.6036363636363636,0.21272727272727274,0.18363636363636363
897,2017,BARLEY,WYOMING,4896.0,63000,9.791666667,56,5.609255992,579.994,0.6363636363636364,0.16433566433566432,0.1993006993006993
898,2016,BARLEY,WYOMING,4608.0,82000,11.54166667,53,5.777271492,585.243,0.4050632911392405,0.22784810126582278,0.3670886075949367
899,2015,BARLEY,WYOMING,4560.0,86000,12.47916667,56,5.682395429,586.389,0.3783783783783784,0.21621621621621623,0.40540540540540543
900,2014,BARLEY,WYOMING,5136.0,68000,12.45833333,57,5.863996687,583.159,0.4044943820224719,0.34831460674157305,0.24719101123595505
901,2013,BARLEY,WYOMING,4272.0,68000,13.97916667,60,6.444373116,582.62,0.3116883116883117,0.4025974025974026,0.2857142857142857
902,2019,CORN,WYOMING,6888.0,67000,6.160714286,57,6.349875906,580.116,0.6302521008403361,0.16806722689075632,0.20168067226890757
903,2018,CORN,WYOMING,9184.0,70000,6.714285714,54,6.484323189,579.054,0.6036363636363636,0.21272727272727274,0.18363636363636363
904,2017,CORN,WYOMING,8680.0,63000,7.571428571,61,5.838748311,579.994,0.6363636363636364,0.16433566433566432,0.1993006993006993
905,2016,CORN,WYOMING,8232.0,69000,7.017857143,61,6.29099842,585.243,0.4050632911392405,0.22784810126582278,0.3670886075949367
906,2015,CORN,WYOMING,8904.0,59000,8.178571429,60,5.638328481,586.389,0.3783783783783784,0.21621621621621623,0.40540540540540543
907,2014,CORN,WYOMING,7728.0,60000,7.767857143,59,6.415555956,583.159,0.4044943820224719,0.34831460674157305,0.24719101123595505
908,2013,CORN,WYOMING,7112.0,67000,9.25,56,6.323722572,582.62,0.3116883116883117,0.4025974025974026,0.2857142857142857
909,2019,WHEAT,WYOMING,2580.0,110000,8.25,60,5.908724337,580.116,0.6302521008403361,0.16806722689075632,0.20168067226890757
910,2018,WHEAT,WYOMING,2040.0,115000,10.0,59,6.361141107,579.054,0.6036363636363636,0.21272727272727274,0.18363636363636363
911,2017,WHEAT,WYOMING,1680.0,105000,8.666666667,60,5.96537863,579.994,0.6363636363636364,0.16433566433566432,0.1993006993006993
912,2016,WHEAT,WYOMING,2040.0,125000,7.166666667,57,6.476757723,585.243,0.4050632911392405,0.22784810126582278,0.3670886075949367
913,2015,WHEAT,WYOMING,1920.0,130000,8.633333333,57,6.224542938,586.389,0.3783783783783784,0.21621621621621623,0.40540540540540543
914,2014,WHEAT,WYOMING,2280.0,125000,11.78333333,54,6.209928251,583.159,0.4044943820224719,0.34831460674157305,0.24719101123595505
915,2013,WHEAT,WYOMING,1440.0,120000,13.23333333,61,5.841138354,582.62,0.3116883116883117,0.4025974025974026,0.2857142857142857
916,2019,PEANUTS,ALABAMA,3350.0,156000,0.194,73,7.840207144,4907.965,0.6157517899761337,0.11933174224343675,0.2649164677804296
917,2018,PEANUTS,ALABAMA,3520.0,161000,0.208,74,6.980400905,4891.628,0.5496417604912999,0.18014329580348004,0.27021494370522003
918,2017,PEANUTS,ALABAMA,3650.0,193000,0.221,75,7.628472891,4877.989,0.5989304812834224,0.1657754010695187,0.23529411764705882
919,2016,PEANUTS,ALABAMA,3600.0,172000,0.197,75,7.073453503,4866.824,0.42771084337349397,0.19578313253012047,0.37650602409638556
920,2015,PEANUTS,ALABAMA,3250.0,196000,0.178,70,5.70080568,4854.803,0.3891891891891892,0.20270270270270271,0.4081081081081081
921,2014,PEANUTS,ALABAMA,3150.0,173000,0.199,70,5.718627178,4843.737,0.2557651991614256,0.22012578616352202,0.5241090146750524
922,2013,PEANUTS,ALABAMA,3550.0,138000,0.226,72,6.685346424,4831.586,0.2755905511811024,0.1968503937007874,0.5275590551181102
923,2019,RICE,ARKANSAS,7480.0,1125000,11.9,64,5.108681786,3020.985,0.652027027027027,0.08108108108108109,0.2668918918918919
924,2018,RICE,ARKANSAS,7520.0,1422000,10.7,63,6.98435366,3012.161,0.5769927536231884,0.1838768115942029,0.2391304347826087
925,2017,RICE,ARKANSAS,7490.0,1104000,11.1,70,6.94801983,3003.855,0.6475524475524476,0.12307692307692308,0.22937062937062938
926,2016,RICE,ARKANSAS,6920.0,1521000,9.39,69,7.042299069,2991.815,0.4973544973544973,0.15873015873015872,0.3439153439153439
927,2015,RICE,ARKANSAS,7340.0,1291000,10.9,70,6.249050656,2979.732,0.36666666666666664,0.19444444444444445,0.4388888888888889
928,2014,RICE,ARKANSAS,7560.0,1480000,12.0,64,6.970859754,2968.759,0.2968036529680365,0.228310502283105,0.4748858447488584
929,2013,RICE,ARKANSAS,7560.0,1064000,15.2,65,5.953933276,2960.459,0.31155778894472363,0.18592964824120603,0.5025125628140703
930,2019,PEANUTS,ARKANSAS,5200.0,33000,0.198,69,6.012632591,7291.843,0.652027027027027,0.08108108108108109,0.2668918918918919
931,2018,PEANUTS,ARKANSAS,4900.0,23000,0.19,72,6.254028451,7164.228,0.5769927536231884,0.1838768115942029,0.2391304347826087
932,2017,PEANUTS,ARKANSAS,5300.0,29000,0.21,68,7.375482851,7048.088,0.6475524475524476,0.12307692307692308,0.22937062937062938
933,2016,PEANUTS,ARKANSAS,4800.0,23000,0.185,69,7.778915154,6944.767,0.4973544973544973,0.15873015873015872,0.3439153439153439
934,2019,RICE,CALIFORNIA,8460.0,501000,21.8,69,6.043304899,39437.61,0.7546231108607904,0.0739697737726462,0.17140711536656342
935,2018,RICE,CALIFORNIA,8620.0,504000,21.3,70,5.824709117,39437.463,0.681764645637034,0.0950686194182712,0.2231667349446948
936,2017,RICE,CALIFORNIA,8410.0,443000,20.3,71,6.357389366,39337.785,0.723925371907619,0.08494287827730747,0.19113174981507355
937,2016,RICE,CALIFORNIA,8840.0,536000,14.3,76,6.364134968,39149.186,0.6165042235217674,0.09655620532813515,0.28693957115009744
938,2015,RICE,CALIFORNIA,8890.0,426000,18.4,61,5.01450727,38904.296,0.5714285714285714,0.11288483466362599,0.31568659390780257
939,2014,RICE,CALIFORNIA,8580.0,442000,21.8,67,6.149410611,38586.706,0.4351245085190039,0.15221868563939336,0.4126568058416027
940,2013,RICE,CALIFORNIA,8480.0,562000,20.9,64,5.950660556,38253.768,0.4411172622043281,0.12984398590840462,0.42903875188726726
941,2019,SUNFLOWER,CALIFORNIA,1397.0,50600,27.0,67,5.583370042,39437.61,0.7546231108607904,0.0739697737726462,0.17140711536656342
942,2018,SUNFLOWER,CALIFORNIA,1297.0,59000,25.0,69,6.430010215,39437.463,0.681764645637034,0.0950686194182712,0.2231667349446948
943,2017,SUNFLOWER,CALIFORNIA,954.0,53800,21.1,71,5.534878156,39337.785,0.723925371907619,0.08494287827730747,0.19113174981507355
944,2016,SUNFLOWER,CALIFORNIA,1345.0,46000,23.0,71,6.903985986,39149.186,0.6165042235217674,0.09655620532813515,0.28693957115009744
945,2015,SUNFLOWER,CALIFORNIA,1300.0,34400,25.4,67,6.271478838,38904.296,0.5714285714285714,0.11288483466362599,0.31568659390780257
946,2014,SUNFLOWER,CALIFORNIA,1304.0,47500,25.2,68,7.224285503,38586.706,0.4351245085190039,0.15221868563939336,0.4126568058416027
947,2013,SUNFLOWER,CALIFORNIA,1296.0,58000,27.1,67,6.13428721,38253.768,0.4411172622043281,0.12984398590840462,0.42903875188726726
948,2019,SUNFLOWER,COLORADO,1074.0,54000,18.9,51,7.730367824,5758.486,0.7476190476190476,0.09619047619047619,0.15619047619047619
949,2018,SUNFLOWER,COLORADO,1106.0,54000,17.3,48,5.286203711,5697.155,0.7138214904679376,0.1022530329289428,0.1839254766031196
950,2017,SUNFLOWER,COLORADO,1026.0,84000,16.3,46,6.766240045,5617.421,0.7286245353159851,0.09975216852540272,0.17162329615861213
951,2016,SUNFLOWER,COLORADO,1293.0,70000,15.3,57,7.382762603,5543.844,0.6044852191641182,0.11518858307849134,0.2803261977573904
952,2015,SUNFLOWER,COLORADO,1235.0,69000,22.2,52,5.658169482,5454.328,0.5525164113785558,0.15536105032822758,0.2921225382932166
953,2014,SUNFLOWER,COLORADO,1528.0,43000,26.1,47,5.543360238,5352.637,0.39689922480620154,0.19689922480620156,0.4062015503875969
954,2013,SUNFLOWER,COLORADO,860.0,53000,25.6,52,6.215109715,5270.774,0.3819444444444444,0.17708333333333334,0.4409722222222222
955,2019,PEANUTS,FLORIDA,3800.0,155000,0.201,76,6.501697816,21492.056,0.7159264931087289,0.10923940786115365,0.1748340990301174
956,2018,PEANUTS,FLORIDA,3960.0,143000,0.207,74,7.592490617,21254.926,0.6502247527719509,0.12220557386874438,0.22756967335930475
957,2017,PEANUTS,FLORIDA,3450.0,185000,0.229,73,5.875345751,20977.089,0.7126288659793815,0.10656225218080888,0.18080888183980967
958,2016,PEANUTS,FLORIDA,3800.0,146000,0.193,74,6.932400225,20627.237,0.5200501253132832,0.16123642439431912,0.31871345029239767
959,2015,PEANUTS,FLORIDA,3600.0,180000,0.188,75,6.946209881,6832.81,0.45563976816763263,0.17744092732946945,0.3669193045028979
960,2014,PEANUTS,FLORIDA,4000.0,167000,0.215,76,5.739175027,6732.873,0.31314118221787984,0.22960429897410845,0.4572545188080117
961,2013,PEANUTS,FLORIDA,3950.0,131000,0.242,75,6.738652179,6634.69,0.29719137818419333,0.18811234487263226,0.5146962769431744
962,2019,PEANUTS,GEORGIA,4170.0,660000,0.195,70,6.363472208,10628.02,0.744421906693712,0.07234617985125084,0.1832319134550372
963,2018,PEANUTS,GEORGIA,4390.0,655000,0.205,68,6.880431223,10519.389,0.6133521225999647,0.11995772415007927,0.266690153249956
964,2017,PEANUTS,GEORGIA,4330.0,825000,0.221,71,7.300410836,10417.031,0.6933147632311978,0.0988857938718663,0.20779944289693594
965,2016,PEANUTS,GEORGIA,3900.0,706000,0.186,68,6.587918708,10308.442,0.5284403669724771,0.13486238532110092,0.336697247706422
966,2015,PEANUTS,GEORGIA,4330.0,777000,0.192,71,7.283736617,20219.111,0.45281220209723544,0.1534795042897998,0.3937082936129647
967,2014,PEANUTS,GEORGIA,4135.0,589000,0.206,68,7.023936392,19853.88,0.2922922922922923,0.24524524524524524,0.4624624624624625
968,2013,PEANUTS,GEORGIA,4430.0,426000,0.24,69,6.939083505,19551.678,0.32211538461538464,0.171875,0.5060096153846154
969,2019,LENTILS,IDAHO,1070.0,30000,18.4,57,7.524080076,1789.06,0.6576576576576577,0.1036036036036036,0.23873873873873874
970,2018,LENTILS,IDAHO,1360.0,31000,24.6,57,5.706943251,1752.074,0.545766590389016,0.18421052631578946,0.2700228832951945
971,2017,LENTILS,IDAHO,900.0,35000,28.2,58,5.758506323,1719.745,0.6445556946182729,0.14518147684605756,0.21026282853566958
972,2016,LENTILS,IDAHO,1550.0,37000,27.3,60,6.349606327,1684.036,0.5491329479768786,0.12716763005780346,0.3236994219653179
973,2015,LENTILS,IDAHO,800.0,32000,37.7,59,5.999969026,1652.495,0.5631578947368421,0.15789473684210525,0.2789473684210526
974,2014,LENTILS,IDAHO,1100.0,24000,31.0,58,5.453592032,1632.248,0.3068181818181818,0.22727272727272727,0.4659090909090909
975,2013,LENTILS,IDAHO,1300.0,30000,24.4,56,6.372576327,1612.053,0.29310344827586204,0.2413793103448276,0.46551724137931033
976,2019,SUNFLOWER,KANSAS,1373.0,41300,18.5,62,6.462391607,2912.635,0.7386666666666667,0.10133333333333333,0.16
977,2018,SUNFLOWER,KANSAS,1500.0,48500,17.6,61,7.069172227,2912.748,0.6495786516853933,0.11306179775280899,0.23735955056179775
978,2017,SUNFLOWER,KANSAS,1359.0,62200,17.7,67,7.473134377,2910.892,0.6454545454545455,0.1404040404040404,0.21414141414141413
979,2016,SUNFLOWER,KANSAS,1425.0,58000,16.5,62,6.158376967,2912.977,0.51,0.12666666666666668,0.36333333333333334
980,2015,SUNFLOWER,KANSAS,1738.0,78000,20.5,61,7.549873681,2910.717,0.3492822966507177,0.14354066985645933,0.507177033492823
981,2014,SUNFLOWER,KANSAS,1552.0,59000,22.2,68,6.028321558,2901.861,0.2937062937062937,0.23426573426573427,0.47202797202797203
